Datetime,EU-AUT,EU-BEL,EU-BGR,EU-BIH,EU-CHE,EU-CYP,EU-CZE,EU-DEU,EU-DNK,EU-EST,EU-ESP,EU-FIN,EU-FRA,EU-GRC,EU-HRV,EU-HUN,EU-IRL,EU-ISL,EU-ITA,EU-LTU,EU-LUX,EU-LVA,EU-MKD,EU-MNE,EU-NLD,EU-NOR,EU-POL,EU-PRT,EU-ROU,EU-SRB,EU-SWE,EU-SVN,EU-SVK,EU-GBR,SA-CHL,AF-ZAF,NA-PAN,NA-MEX,SA-PER,SA-URY,SA-ARG,EU-GEO,OC-NZL,AS-MYS,AS-OMN,EU-UKR,AS-TUR,AS-SGP,NA-CAN,NA-CAN-QC,NA-CAN-SK,NA-CAN-ON,NA-CAN-NO,NA-CAN-MB,NA-CAN-NL,NA-CAN-BC,NA-CAN-AR,NA-CAN-AB,NA-USA,NA-USA-AZ,NA-USA-CA,NA-USA-ER,NA-USA-FR,NA-USA-ME,NA-USA-MW,NA-USA-NE,NA-USA-NW,NA-USA-NY,NA-USA-RE,NA-USA-RM,NA-USA-RW,NA-USA-RA,NA-USA-SN,NA-USA-SS,NA-USA-SC,NA-USA-SA,NA-USA-SW,NA-USA-SE,NA-USA-SV,NA-USA-GU,NA-USA-HA,NA-USA-PR,NA-USA-AK,AS-IND,AS-IND-EA,AS-IND-NE,AS-IND-NO,AS-IND-SO,AS-IND-WE,SA-BRA,SA-BRA-CN,SA-BRA-SO,SA-BRA-NE,SA-BRA-SE,SA-BRA-CW,SA-BRA-NW,SA-BRA-WE,AS-JPN,AS-JPN-HO,AS-JPN-OK,AS-JPN-TO,AS-JPN-CE,AS-JPN-SH,AS-JPN-KY,OC-AUS,OC-AUS-WA,OC-AUS-QL,OC-AUS-SA,OC-AUS-SW,OC-AUS-VI,OC-AUS-TA,OC-AUS-NT,AS-CHN,AS-CHN-HK,AS-CHN-MA,AS-CHN-AN,AS-CHN-BE,AS-CHN-CH,AS-CHN-FU,AS-CHN-GA,AS-CHN-GD,AS-CHN-GX,AS-CHN-GU,AS-CHN-HA,AS-CHN-HB,AS-CHN-HJ,AS-CHN-HE,AS-CHN-HU,AS-CHN-HN,AS-CHN-WM,AS-CHN-EM,AS-CHN-JS,AS-CHN-JX,AS-CHN-JI,AS-CHN-LI,AS-CHN-NI,AS-CHN-QI,AS-CHN-SI,AS-CHN-SD,AS-CHN-SH,AS-CHN-SX,AS-CHN-SC,AS-CHN-TJ,AS-CHN-TI,AS-CHN-XI,AS-CHN-YU,AS-CHN-ZH,AS-RUS,AS-RUS-CE,AS-RUS-SO,AS-RUS-MV,AS-RUS-NW,AS-RUS-UR,AS-RUS-SI,AS-RUS-FE,AF-AGO,AF-BDI,AF-BEN,AF-BFA,AF-BWA,AF-CAF,AF-CIV,AF-CMR,AF-COD,AF-COG,AF-CPV,AF-DJI,AF-DZA,AF-EGY,AF-ERI,AF-ESH,AF-ETH,AF-GAB,AF-GHA,AF-GIN,AF-GMB,AF-GNB,AF-GNQ,AF-KEN,AF-LBR,AF-LBY,AF-LSO,AF-MAR,AF-MDG,AF-MLI,AF-MOZ,AF-MRT,AF-MUS,AF-MWI,AF-NAM,AF-NER,AF-NGA,AF-RWA,AF-SDN,AF-SEN,AF-SLE,AF-SOM,AF-SWZ,AF-TCD,AF-TGO,AF-TUN,AF-TZA,AF-UGA,AF-ZMB,AF-ZWE,AS-AFG,AS-ARE,AS-BGD,AS-BHR,AS-BRN,AS-BTN,AS-IDN,AS-IRN,AS-IRQ,AS-ISR,AS-JOR,AS-KAZ,AS-KGZ,AS-KHM,AS-KOR,AS-KWT,AS-LAO,AS-LBN,AS-LKA,AS-MMR,AS-MNG,AS-NPL,AS-PAK,AS-PHL,AS-PRK,AS-QAT,AS-SAU,AS-SYR,AS-THA,AS-TJK,AS-TKM,AS-TLS,AS-TWN,AS-UZB,AS-VNM,AS-YEM,EU-ALB,EU-ARM,EU-AZE,EU-BLR,EU-KOS,EU-MDA,EU-MLT,NA-BLZ,NA-CRI,NA-CUB,NA-DOM,NA-GTM,NA-HND,NA-HTI,NA-JAM,NA-NIC,NA-SLV,NA-TTO,OC-ATA,OC-FJI,OC-PNG,SA-BOL,SA-COL,SA-ECU,SA-GUF,SA-GUY,SA-PRY,SA-SUR,SA-VEN
04/06/2015 16:00,7204,11317,4016,1600,7613,524,8747,61800,5080,1109,35556,9104,55561,7007,1764,5844,3678,2123,47958,1425,1013,855,835,384,15130,13986,14400,7468,7228,3923,15308,1905,3466,40128,9314,31218,1471,39805,6054,1528,18014,1160,3912,18019,5050,16880,31416,5645,64536,19807,2960,17161,103,2529,1366,7546,3024,10039,529255,17002,33809,51392,35616,3311,25901,15822,30271,19782,32463,15516,73923,8109,8421,19178,27733,24661,16859,26935,38256,156,975,2345,676,161497,21622,2346,49394,40672,47446,61408,5539,10032,10512,29665,5279,248,123,110512,3704,1044,46005,45742,3449,10568,26551,3358,6074,1514,8297,5589,1372,348,658962,6625,700,18329,10115,10374,21975,13468,61103,15197,13799,3406,37308,9557,33543,19918,17563,15357,14404,58493,12154,7395,21690,10593,8350,14117,58674,15255,18803,22280,8849,515,31004,16741,40156,113637,27179,10294,12697,10133,28883,22591,3359,1129,64,183,226,513,27,969,960,936,222,61,73,11115,26904,58,13,1444,316,1641,82,40,46,60,1437,37,6139,136,4981,299,511,2298,182,400,196,446,203,4141,72,2046,608,38,52,245,399,163,2358,1093,615,1463,1404,1104,22045,8189,4896,450,278,24098,37616,13564,6134,2801,12299,1452,637,53443,11625,707,2528,1255,1686,699,738,18330,8413,1125,6882,50515,2195,21479,1633,2593,16,22179,7757,17848,846,845,872,3167,4240,656,689,299,55,1374,2886,2237,1326,1178,130,518,616,884,1344,1,74,409,1052,8626,3315,34,102,1314,240,15146
04/06/2015 17:00,7369,11352,3941,1516,7401,531,8488,62238,5020,1088,35836,9009,55063,7140,1764,5693,3715,2199,46561,1393,989,847,813,383,15119,13763,14343,7402,7202,3903,15003,1862,3408,42087,9431,30892,1457,40878,6038,1482,17847,1254,4277,17214,5134,16804,32348,5471,64978,19768,3042,17480,103,2535,1357,7620,2996,10077,544423,18270,34339,54873,37644,3320,26042,15815,30784,19937,32486,15751,75504,8318,8519,19822,28909,25497,17297,28058,38823,154,1018,2324,683,160859,21080,2348,49403,41291,46723,61030,5622,9973,10413,29408,5305,254,126,106795,3668,1002,43822,44497,3438,10368,25177,3362,5908,1330,7676,5185,1368,347,650477,6482,685,17945,9896,10156,21512,13301,59800,15002,13621,3365,36510,9348,32826,19500,17189,15165,14099,57241,11894,7234,21225,10463,7735,13940,57419,14931,18402,22002,8664,477,28678,16532,39291,112408,27461,10313,12601,10187,28910,22375,3158,1222,72,216,223,545,28,989,1063,1030,216,61,74,11117,28164,60,13,1370,336,1613,85,43,46,63,1348,39,6362,144,4800,305,515,2500,185,366,235,498,222,4548,74,2266,632,40,54,267,405,165,2288,1079,610,1668,1614,993,21016,7616,4878,431,260,22559,39669,13910,6461,2844,11663,1226,598,52954,11563,688,2511,1109,1580,684,699,18316,8039,1102,6841,49673,2206,20146,1244,2268,15,21775,6411,17343,910,825,810,3076,4315,653,694,302,55,1367,2858,2216,1311,1166,129,513,611,879,1334,1,80,416,1038,8485,3263,35,101,1304,244,15032
04/06/2015 18:00,7351,11166,4059,1474,7410,533,8160,62861,5013,1053,35406,9075,56092,7278,1793,5547,3761,2221,45212,1368,984,824,800,390,14621,13642,14514,7174,7179,3846,14613,1877,3310,43408,9306,30526,1446,41615,5877,1464,17730,1216,5245,16551,5207,17434,32582,5236,64923,19560,3037,17581,104,2541,1349,7654,2975,10122,557790,19331,34810,57929,39157,3326,26240,15867,31228,19978,32666,15873,77161,8555,8668,20268,30213,26237,17727,28554,39474,157,1059,2322,686,158355,21031,1993,49447,39376,46502,60731,5677,9849,10376,29246,5259,258,128,105408,3758,970,42694,44128,3491,10368,24510,3442,5841,1245,7238,5024,1372,348,636336,6338,669,17565,9680,9938,21050,13022,58502,14683,13327,3294,35714,9181,32113,19083,16815,14844,13790,55997,11633,7105,20761,10243,7639,13643,56160,14609,17999,21532,8476,471,28315,16182,38434,111805,27342,10215,12545,10102,28731,22336,3201,1348,70,247,217,531,32,1115,1232,1170,215,62,71,11373,29092,54,13,1225,357,1658,99,52,49,66,1237,47,6319,142,4644,265,549,2408,203,320,247,521,252,5039,83,2382,719,48,52,266,450,176,2514,929,529,1677,1628,917,19506,7420,4703,424,253,21501,39612,13362,6915,2970,11152,1163,572,52715,11119,674,2485,1021,1508,670,696,18160,7902,1122,6590,48811,2382,19284,1030,2029,14,21947,5553,16980,848,802,691,2766,4225,643,729,302,54,1350,2836,2213,1291,1148,128,510,602,870,1334,1,86,435,1034,8215,3223,35,101,1306,246,15026
04/06/2015 19:00,7215,10750,4157,1485,7184,533,8071,62738,4773,1026,35012,9140,54052,7510,1828,5459,3721,2205,44355,1353,983,810,812,392,14356,13624,14850,6988,7115,3959,14385,1920,3346,43920,9008,30702,1432,41950,5931,1446,17815,1108,6377,15880,5274,18171,31806,5140,65396,19677,3086,17739,105,2527,1350,7733,2977,10204,569575,20181,34898,60734,40141,3319,26301,15775,31675,19984,32701,16043,78218,8710,8737,20765,31442,27087,18060,30089,40094,164,1102,2341,693,156423,20027,1794,50118,39428,45055,61038,5637,9978,10342,29459,5229,260,129,104313,3686,960,42324,43369,3533,10441,25080,3758,5994,1262,7234,5089,1388,353,622196,6222,657,17250,9507,9762,20672,12738,57462,14363,13034,3223,35078,9097,31546,18743,16517,14518,13542,54987,11425,7041,20388,10026,7475,13348,55162,14347,17677,21063,8325,460,27706,15829,37748,110326,27041,10251,12230,10077,28976,22348,3264,1373,58,247,215,472,35,1287,1288,1211,212,62,65,11654,27678,43,13,1015,359,1774,114,58,54,65,1090,55,5914,132,4968,207,625,1916,224,287,216,495,260,5134,97,2207,800,54,46,238,485,202,2680,737,425,1441,1415,893,18266,7283,4390,431,247,21115,38840,12063,6805,2889,10836,1125,562,52774,10376,669,2469,979,1481,664,698,16546,8027,1182,6152,48698,2374,18966,998,1898,14,21993,5184,16846,699,783,604,2487,3984,662,733,301,54,1332,2834,2232,1274,1133,128,510,596,863,1346,1,92,463,1042,7960,3211,35,101,1322,245,15149
04/06/2015 20:00,7207,10316,4132,1569,6963,559,7991,61398,4207,1001,34628,8760,50539,7767,1907,5446,3565,2144,43901,1331,942,782,902,422,14016,13525,15007,6955,7281,4267,14129,1918,3402,43741,8740,32733,1370,42616,5979,1440,18282,995,6517,15556,5440,16748,30364,5051,66158,20086,3066,18086,104,2524,1361,7738,3008,10186,579346,20919,34779,62913,40678,3267,26242,15737,32045,20104,32586,16371,78976,8926,8728,21215,32430,27609,18293,32287,40539,172,1140,2375,694,152879,19483,1769,49562,38134,43942,65771,5525,10987,11136,32016,5268,258,128,103895,3521,949,42472,42831,3575,10547,27476,4425,6570,1356,7869,5411,1471,373,610883,6165,651,17093,9421,9674,20487,12512,56942,14107,12798,3165,34761,9140,31258,18573,16365,14258,13419,54487,11322,7073,20203,9848,7313,13111,54666,14219,17514,20685,8249,451,27098,15546,37405,109535,26573,9989,12064,9837,28427,22334,3212,1249,43,214,212,398,32,1333,1152,1091,213,61,61,11206,24474,37,13,878,333,1758,116,58,57,61,930,56,5337,119,5653,173,657,1305,228,267,167,427,235,4667,102,1857,800,54,42,201,456,214,2591,625,363,1122,1119,877,17446,7233,4114,449,245,21478,38007,11048,6422,2563,10615,1122,571,53615,9729,673,2292,1006,1506,669,704,16553,8388,1268,5761,48279,2035,19253,995,1810,14,21378,4929,16967,599,802,561,2339,3777,714,679,295,54,1318,2854,2267,1269,1129,129,514,594,863,1365,1,96,493,1059,7837,3235,34,103,1348,239,15364
04/06/2015 21:00,7240,10050,4227,1714,7066,534,7893,60400,4027,960,34823,8734,50469,7170,2101,5505,3442,2123,44108,1300,922,758,916,428,13517,13398,15894,6895,7495,4470,13886,1942,3384,42719,8504,34149,1310,43079,6068,1625,20413,885,6385,15604,5429,15321,28072,5012,66696,20449,3062,18356,104,2572,1344,7675,2959,10174,586673,20990,35025,64496,40709,3264,26216,15784,32262,20067,32600,16407,79495,9209,8703,21490,33389,27938,18470,34547,40852,180,1173,2413,688,150869,19187,1776,48701,37761,43460,74532,5846,13075,11993,36635,5725,253,125,110698,3701,970,45910,45562,3628,10927,31888,4992,7579,1578,9404,6288,1631,415,605226,6194,654,17171,9464,9717,20579,12397,57204,13980,12680,3136,34920,9452,31401,18658,16442,14128,13480,54736,11374,7314,20294,9762,7184,12990,54915,14283,17596,20497,8287,443,26609,15405,37576,110316,26440,9981,11986,9814,28746,22419,3352,1057,35,169,214,347,26,1190,928,892,226,60,59,10114,22054,35,14,816,295,1517,102,50,53,56,860,48,4911,111,5686,161,599,1011,205,253,137,354,193,3943,91,1625,708,47,41,177,381,196,2410,584,341,960,943,871,16874,7282,3927,476,247,22507,36918,10514,5869,2294,10532,1156,597,55818,9290,686,2086,987,1575,683,715,16181,8905,1363,5493,48555,1743,20080,1026,1778,14,20922,4834,17315,564,758,532,2228,3655,747,631,275,54,1310,2892,2316,1279,1137,131,522,598,870,1385,1,98,521,1134,7719,3287,36,110,1413,253,15629
04/06/2015 22:00,7066,10458,4024,1558,7156,488,7658,59992,3555,919,34448,8666,55079,6611,2145,5152,3346,2167,40680,1199,918,714,951,401,13450,13065,15669,7069,7205,4214,13602,1799,3262,41922,8013,33451,1239,43469,6085,1760,22093,825,6151,15302,5305,14594,26316,5116,66474,20346,3142,18193,105,2613,1327,7633,2913,10203,589892,20668,35404,65326,40321,3224,26040,15815,32498,19678,32397,16300,79141,9364,8595,21772,33981,27959,18445,37371,40806,188,1201,2491,684,149785,19137,1730,48244,37695,42996,72349,6123,12343,11748,35387,6551,268,133,125950,4029,1097,52787,52101,3913,12023,35262,4889,8274,1917,10688,7131,1883,479,608055,6410,677,17758,9788,10049,21283,12454,59157,14044,12739,3151,36113,9515,32469,19292,17005,14192,13946,56618,11764,7363,20993,9806,7121,13051,56790,14769,18201,20591,8571,439,26369,15476,38863,108405,25931,9992,11576,9719,28343,22159,3299,939,32,143,228,318,22,959,802,766,237,60,58,9247,20952,33,14,777,267,1177,82,40,44,51,844,38,4657,108,5042,153,493,991,172,248,128,314,167,3469,73,1541,581,37,40,167,331,161,2139,555,325,943,881,877,16668,7418,3799,505,252,23985,35855,10158,5729,2178,10604,1222,634,59482,8985,705,1986,1246,1676,702,730,15680,9474,1448,5307,48029,1635,21269,1089,1807,14,22048,4920,17815,540,697,521,2187,3569,704,613,254,55,1307,2932,2486,1300,1155,133,530,607,883,1417,1,98,541,1293,7910,3372,38,125,1611,265,16519
04/06/2015 23:00,6471,10052,3732,1375,6752,438,7201,55611,3295,851,31900,8332,53364,5997,1910,4877,3297,2144,37020,1082,869,643,890,377,12873,12783,14420,6583,6476,3854,13067,1648,3075,39746,7614,32449,1235,43097,6174,1767,22320,803,5916,15125,5183,14101,25306,5437,66505,20359,3116,18331,104,2529,1324,7738,2904,10102,587847,20267,36082,64882,39370,3195,25784,15662,32938,19355,31961,16288,78089,9405,8472,21770,33959,27531,18204,39562,40300,196,1227,2581,694,152682,18738,1692,49964,38880,43418,69476,6175,11524,11555,33778,6328,281,139,149200,4487,1266,62068,62638,4767,13975,35381,4636,7796,2108,10966,7490,1902,484,629266,6453,682,17871,9853,10113,21420,12880,59546,14523,13181,3259,36350,10177,32683,19419,17116,14682,14037,56990,11841,7877,21132,10137,7153,13494,57168,14866,18322,21297,8627,441,26489,16007,39119,103084,25700,10236,11737,9595,28154,21945,3469,898,30,133,237,298,21,816,776,720,232,57,58,8816,20132,33,14,767,251,972,70,35,38,48,826,32,4487,106,4485,150,426,1004,152,253,121,301,158,3264,62,1482,507,32,40,159,314,137,1848,544,320,949,837,893,16871,7612,3753,531,259,25609,34699,10030,5314,2090,10813,1308,675,64418,8875,725,1902,1598,1786,724,746,15704,9985,1508,5239,47383,1556,22575,1177,1891,14,23758,5165,18365,532,685,531,2225,3538,644,600,239,56,1304,3006,2670,1324,1176,136,557,617,897,1463,1,97,550,1416,9601,3658,38,137,1787,268,17507
05/06/2015,6202,9319,3372,1207,6521,394,6820,51956,2964,801,30050,7948,47019,5519,1643,4555,2966,2132,33486,1025,863,593,760,341,11936,12113,13430,6031,6025,3392,12473,1512,2909,34523,7438,30234,1294,41864,6331,1800,21994,794,5804,15499,5095,13661,24573,5827,66758,20538,3072,18519,101,2477,1352,7836,2982,9881,582528,19872,36699,62971,38345,3176,25599,15565,33194,19471,31654,16245,77036,9307,8263,21337,33008,27031,17672,41618,39741,204,1248,2574,702,154328,17456,1756,51484,39952,43685,67933,6260,11112,11729,32607,6040,283,140,166925,4799,1382,69683,70073,5379,15609,34139,4473,7217,2020,10720,7378,1857,472,633508,6914,730,19102,10545,10803,22905,12966,63691,14619,13268,3280,38881,10796,34974,20759,18316,14779,15013,60983,12676,8355,22621,10200,7395,13582,61195,15890,19606,21437,9226,455,27403,16112,41860,98351,26255,10944,12016,9600,28151,22494,3549,876,30,127,232,290,20,765,766,690,225,51,58,8507,19830,33,14,781,240,899,66,32,37,46,839,30,4425,105,4043,153,405,1050,144,266,118,296,152,3121,59,1461,482,30,40,157,303,129,1783,554,325,982,821,916,17438,7826,3799,555,268,27070,34152,10156,5045,2059,11116,1400,711,66910,8983,744,1871,1361,1885,743,763,15312,10362,1538,5305,46608,1527,23747,1280,2013,16,26331,5518,18857,540,686,560,2333,3566,568,596,228,58,1304,3139,2684,1393,1216,157,616,632,928,1464,1,95,550,1402,9795,3963,39,135,1774,272,17542
05/06/2015 01:00,5882,8857,3109,1100,6361,368,6767,49708,2846,772,28428,7772,45310,5288,1619,4321,2713,2121,31272,1001,794,568,657,306,11277,11751,12827,5638,5838,3015,12210,1505,2766,30772,7312,28107,1278,40816,6280,1683,21017,788,5749,17443,4933,13744,24349,6398,66194,20429,2990,18522,100,2456,1331,7702,2923,9741,576063,19465,36993,60191,37031,3192,25469,15808,33175,19226,32295,16533,75934,9073,8115,20803,31727,26324,17388,42874,39774,209,1264,2427,690,154809,16938,1824,51208,41353,43494,65186,6269,10490,11578,30940,5831,287,142,174860,4951,1434,73142,73153,5653,16527,32642,4375,6888,1897,10233,7055,1750,445,678759,7346,776,20262,11192,11471,24299,13863,67583,15645,14210,3506,41260,11207,37098,22038,19450,15806,15934,64660,13439,8677,24002,10904,7443,14537,64907,16836,20814,22937,9785,458,27585,17231,44377,94913,26791,10589,11669,9590,28471,22658,3350,878,30,124,226,297,20,729,774,684,210,48,59,8395,20105,35,13,835,236,848,63,31,35,45,859,28,4485,106,3820,161,390,1128,139,285,121,300,150,3070,56,1482,464,28,41,159,299,123,1780,582,340,1038,835,942,18249,8018,3925,577,275,28168,33086,10508,4942,2089,11448,1481,739,67055,9285,757,1899,1429,1958,757,776,14401,10571,1537,5490,44894,1555,24610,1383,2146,17,28477,5905,19213,564,701,601,2487,3647,504,600,224,64,1365,3169,2466,1559,1372,172,642,704,1010,1385,1,93,543,1246,9482,3997,39,121,1541,272,16270
05/06/2015 02:00,5709,8521,2990,1046,6475,355,6630,48606,2786,741,27135,7569,42824,5165,1543,4107,2527,2112,30095,991,884,548,610,273,10916,11576,12614,5350,5843,2761,12145,1401,2702,29673,7203,26405,1245,41406,6221,1581,19481,792,5614,18399,4550,13713,23713,6639,62971,18923,2931,17318,99,2438,1263,7590,2749,9658,564232,19321,37193,58016,34966,3146,25215,15301,32734,17783,31782,15837,74751,8943,8133,20241,31314,25952,17110,43133,38785,213,1271,2202,680,155279,17306,1702,50856,42311,43115,61141,6121,9595,11152,28774,5532,287,142,179560,4999,1455,75093,75041,5843,17128,31466,4293,6716,1774,9845,6732,1680,428,721181,7634,806,21039,11618,11911,25240,14716,70179,16593,15094,3722,42848,11416,38530,22890,20207,16775,16552,67163,13952,8840,24920,11550,7963,15423,67406,17481,21605,24334,10157,490,29531,18284,46076,93929,24864,9417,10712,9424,28405,22241,3109,906,32,127,210,316,20,716,801,702,195,46,61,8504,20894,37,12,1061,240,830,62,31,35,46,924,28,4653,108,3606,172,384,1231,137,305,127,314,152,3118,55,1540,457,28,42,166,303,120,1780,622,361,1114,877,965,19140,8166,4107,597,280,28819,31349,11013,4977,2176,11745,1539,754,66635,9717,765,1981,1752,1999,764,787,14094,10615,1515,5754,43066,1633,25087,1472,2266,16,29324,6253,19392,597,731,647,2658,3764,461,612,228,67,1404,3001,2142,1643,1480,160,593,760,1048,1260,1,93,533,1042,8485,3672,38,101,1225,265,14374
05/06/2015 03:00,5661,8395,2957,1015,6333,348,6484,48385,2742,722,26504,7521,40875,5157,1505,4034,2376,2103,29728,970,861,523,597,262,10795,11584,12457,5255,5728,2640,12039,1457,2691,29066,7381,25282,1179,43040,6051,1386,17717,875,5596,17542,4487,14416,23965,6819,59741,17455,2990,16038,98,2417,1177,7497,2544,9525,539717,19343,37433,56152,31923,2988,24379,13783,32305,16240,29418,14452,71021,8847,7733,19770,30004,25376,16047,42438,35686,217,1266,2019,672,156508,17694,1819,51426,42047,43526,56952,5873,8798,10598,26597,5145,281,139,175412,4722,1434,73701,72752,5727,17075,30862,4339,6607,1701,9622,6559,1621,412,749462,7778,822,21427,11833,12133,25712,15287,71477,17221,15681,3866,43655,10837,39254,23320,20585,17426,16862,68426,14212,8387,25380,11992,8447,16014,68674,17809,22002,25263,10344,520,31370,18988,46939,92769,22723,8389,9995,8942,27135,21272,2775,955,35,133,195,344,21,728,845,742,183,45,62,8810,22029,39,11,1302,250,847,63,31,35,48,1067,28,4893,111,3633,184,389,1347,139,324,136,336,158,3256,56,1623,463,28,43,177,314,122,1716,666,384,1199,937,983,19943,8259,4306,613,282,29023,31403,11567,5132,2301,11964,1568,758,62637,10192,766,2098,1783,2008,763,795,15022,10537,1485,6044,43542,1744,25183,1536,2358,17,29676,6519,19400,634,772,687,2810,3893,442,629,238,63,1330,2715,1913,1526,1388,130,502,718,978,1157,1,93,525,915,7557,3185,36,89,1020,254,12998
05/06/2015 04:00,5817,8440,2973,1037,6085,341,6361,49547,2663,749,26417,7804,40775,5216,1517,4011,2300,2102,29762,1000,878,538,606,254,10757,11509,11981,5107,5772,2625,11944,1450,2694,28507,7686,24666,1103,43120,5566,1206,16244,1000,5932,18931,4312,15610,26068,6800,56654,16419,2904,14599,96,2222,1118,7497,2411,9386,507107,18529,38404,51727,28944,2772,22943,12338,32175,15062,26833,13315,65456,8499,7130,18811,27355,23797,14767,41555,32583,219,1255,1901,672,161593,18678,1622,53021,42563,45695,53764,5672,8244,10230,24862,4755,269,133,182473,4959,1455,75842,76749,6001,17466,30741,4409,6664,1694,9419,6566,1585,403,763604,7375,779,20340,11233,11515,24393,15576,67843,17539,15975,3939,41415,10796,37239,22124,19525,17752,15995,64909,13491,8355,24092,12218,8770,16313,65155,16899,20893,25730,9822,541,32594,19343,44543,93297,20994,7921,9642,8355,26278,20505,2717,1017,38,142,184,375,22,762,897,796,175,46,64,9247,23275,41,11,1249,266,896,65,32,36,51,1143,29,5158,114,3614,195,404,1460,144,337,146,362,166,3454,58,1714,481,30,45,188,330,128,1700,705,405,1283,1004,995,20572,8298,4485,627,282,28898,32737,12066,5702,2437,12083,1569,754,65521,10620,763,2227,1815,1993,758,800,15868,10410,1460,6306,44950,1867,25000,1570,2417,17,28101,6690,19285,668,820,717,2926,4008,439,648,253,53,1179,2492,1802,1287,1160,109,440,605,843,1085,1,95,522,860,6769,2847,35,83,927,246,12235
05/06/2015 05:00,6564,8688,3041,1064,6034,342,6600,53016,2721,863,26723,8567,42779,5406,1514,4237,2303,2107,29956,1178,905,641,604,260,10820,11770,12328,5161,5733,2705,12362,1514,2787,27991,8122,24312,1022,41448,5298,1091,15605,1110,6602,18552,4448,16225,30441,6717,54769,16203,2808,13982,93,2066,1094,7137,2358,9030,474546,17261,37696,46838,26421,2633,21841,11374,31271,14324,24937,12565,60858,7834,6602,17526,24813,22309,12974,40445,30175,221,1241,1818,639,162970,18928,1657,54978,40687,46696,51821,5592,7911,10008,23760,4446,260,129,184186,4953,1466,76559,77509,6064,17634,30884,4507,6768,1692,9342,6585,1587,404,724009,7346,776,20262,11191,11471,24299,14773,67583,16657,15152,3736,41260,10858,37098,22038,19450,16840,15934,64661,13439,8404,24002,11593,8935,15483,64905,16835,20814,24428,9785,551,33203,18354,44376,94427,20522,7610,9358,8105,25705,19996,2524,1083,40,152,176,402,24,812,951,854,172,48,65,9728,24393,43,10,1324,283,966,69,34,38,54,1233,31,5395,116,3499,203,425,1557,151,344,155,389,175,3672,62,1796,506,32,45,198,347,136,1846,734,420,1355,1063,1000,20999,8296,4625,640,280,28632,34014,12455,6805,2560,12105,1548,746,66427,10954,759,2343,1855,1968,751,801,16653,10307,1450,6509,46984,1978,24702,1573,2443,17,29718,6762,19121,694,868,731,2996,4091,453,666,269,46,1071,2358,1718,1123,1002,102,413,525,747,1038,1,103,525,821,6229,2677,34,80,861,243,11707
05/06/2015 06:00,7676,9522,3338,1233,6559,395,7719,60757,3009,1015,28297,9076,47931,6118,1663,4899,2296,2121,33633,1367,965,769,656,294,11749,13085,14330,5018,6089,3141,13764,1747,3147,28803,8476,24228,952,38887,4861,1027,15206,1143,6660,18816,4329,16897,33186,6846,52551,15535,2642,13663,90,1959,1090,6510,2347,8717,447048,16062,35375,42763,24578,2549,21010,10826,29062,13852,23784,12022,57533,7235,6319,16247,22942,20860,12815,38960,28626,221,1215,1787,584,165108,18955,1641,56489,41505,46492,51114,5477,7830,9912,23410,4249,256,127,182581,4910,1466,75663,76865,6033,17645,31626,4742,6991,1712,9480,6663,1625,413,721181,7389,780,20376,11253,11537,24439,14716,67967,16593,15094,3722,41493,10878,37310,22167,19562,16775,16026,65033,13515,8419,24138,11549,8478,15423,65279,16931,20933,24334,9841,522,31492,18285,44627,98364,19805,7518,8982,7830,25143,19683,2589,1140,42,160,171,422,25,866,999,906,169,51,65,10160,25252,44,10,1353,298,1043,74,37,41,57,1215,34,5581,118,3758,207,448,1666,159,344,162,412,184,3868,66,1860,533,34,46,205,363,146,2157,750,428,1409,1105,1001,21215,8275,4720,650,278,28422,35237,12716,7619,2655,12056,1516,739,65923,11180,755,2430,1778,1949,745,799,16636,10281,1460,6647,48711,2063,24457,1551,2443,18,29871,6760,18986,711,909,731,3019,4131,526,678,284,43,1026,2266,1687,1055,944,98,394,496,702,1020,1,118,533,807,5944,2557,34,78,836,237,11512
